"","owner","period","player","actual_fantasy_points","lineup"
"1544","kyle",16,"Caris LeVert",25,1
"1545","kyle",16,"Enes Kanter",4,11
"1546","kyle",16,"Domantas Sabonis",41,3
"1547","kyle",16,"Evan Turner",0,12
"1548","kyle",17,"Kevin Durant",0,2
"1549","kyle",17,"Nikola Jokic",14,4
"1550","kyle",17,"Victor Oladipo",0,12
"1551","kyle",17,"Chris Paul",0,12
"1552","kyle",17,"Rudy Gobert",0,11
"1553","kyle",17,"Draymond Green",0,11
"1554","kyle",17,"Eric Bledsoe",13,0
"1555","kyle",17,"Robert Covington",38,6
"1556","kyle",17,"Nikola Vucevic",0,12
"1557","kyle",17,"Caris LeVert",0,1
"1558","kyle",17,"Enes Kanter",0,11
"1559","kyle",17,"Domantas Sabonis",0,12
"1560","kyle",17,"Evan Turner",24,5
"1561","kyle",18,"Kevin Durant",39,2
"1562","kyle",18,"Nikola Jokic",0,12
"1563","kyle",18,"Victor Oladipo",43,5
"1564","kyle",18,"Chris Paul",46,0
"1565","kyle",18,"Rudy Gobert",22,11
"1566","kyle",18,"Draymond Green",33,11
"1567","kyle",18,"Eric Bledsoe",0,12
"1568","kyle",18,"Robert Covington",0,12
"1569","kyle",18,"Nikola Vucevic",32,4
"1570","kyle",18,"Caris LeVert",37,1
"1571","kyle",18,"Enes Kanter",22,11
"1572","kyle",18,"Domantas Sabonis",14,3
"1573","kyle",18,"PJ Tucker",21,6
"1574","kyle",19,"Kevin Durant",0,12
"1575","kyle",19,"Nikola Jokic",25,4
"1576","kyle",19,"Victor Oladipo",31,5
"1577","kyle",19,"Chris Paul",19,0
"1578","kyle",19,"Rudy Gobert",16,11
"1579","kyle",19,"Draymond Green",0,11
"1580","kyle",19,"Eric Bledsoe",0,12
"1581","kyle",19,"Robert Covington",8,2
"1582","kyle",19,"Nikola Vucevic",0,12
"1583","kyle",19,"Caris LeVert",0,12
"1584","kyle",19,"Enes Kanter",0,11
"1585","kyle",19,"Domantas Sabonis",22,3
"1586","kyle",19,"PJ Tucker",11,6
"1587","kyle",20,"Kevin Durant",0,6
"1588","kyle",20,"Nikola Jokic",0,11
"1589","kyle",20,"Victor Oladipo",0,11
"1590","kyle",20,"Chris Paul",0,5
"1591","kyle",20,"Rudy Gobert",0,12
"1592","kyle",20,"Draymond Green",0,3
"1593","kyle",20,"Eric Bledsoe",20,0
"1594","kyle",20,"Robert Covington",3,2
"1595","kyle",20,"Nikola Vucevic",23,4
"1596","kyle",20,"Caris LeVert",24,1
"1597","kyle",20,"Enes Kanter",23,11
"1598","kyle",20,"Domantas Sabonis",0,12
"1599","kyle",20,"PJ Tucker",0,12
"1600","kyle",21,"Kevin Durant",33,2
"1601","kyle",21,"Nikola Jokic",20,11
"1602","kyle",21,"Victor Oladipo",22,1
"1603","kyle",21,"Chris Paul",16,0
"1604","kyle",21,"Rudy Gobert",27,11
"1605","kyle",21,"Draymond Green",6,3
"1606","kyle",21,"Eric Bledsoe",0,12
"1607","kyle",21,"Robert Covington",0,12
"1608","kyle",21,"Nikola Vucevic",24,4
"1609","kyle",21,"Caris LeVert",0,12
"1610","kyle",21,"Enes Kanter",46,11
"1611","kyle",21,"Domantas Sabonis",26,6
"1612","kyle",21,"Dennis Schroder",21,5
"1613","kyle",22,"Kevin Durant",0,2
"1614","kyle",22,"Nikola Jokic",0,11
"1615","kyle",22,"Victor Oladipo",0,1
"1616","kyle",22,"Chris Paul",0,0
"1617","kyle",22,"Rudy Gobert",0,11
"1618","kyle",22,"Draymond Green",0,3
"1619","kyle",22,"Eric Bledsoe",3,5
"1620","kyle",22,"Robert Covington",0,12
"1621","kyle",22,"Nikola Vucevic",0,4
"1622","kyle",22,"Caris LeVert",28,11
"1623","kyle",22,"Enes Kanter",0,12
"1624","kyle",22,"Domantas Sabonis",0,12
"1625","kyle",22,"Dennis Schroder",0,12
"1626","kyle",23,"Kevin Durant",0,12
"1627","kyle",23,"Nikola Jokic",17,11
"1628","kyle",23,"Victor Oladipo",45,1
"1629","kyle",23,"Chris Paul",0,12
"1630","kyle",23,"Rudy Gobert",38,11
"1631","kyle",23,"Draymond Green",0,3
"1632","kyle",23,"Eric Bledsoe",0,0
"1633","kyle",23,"Nikola Vucevic",18,4
"1634","kyle",23,"Caris LeVert",0,12
"1635","kyle",23,"Enes Kanter",24,11
"1636","kyle",23,"Domantas Sabonis",25,6
"1637","kyle",23,"Dennis Schroder",29,5
"1638","kyle",23,"Josh Richardson",12,2
"1639","kyle",24,"Kevin Durant",18,2
"1640","kyle",24,"Nikola Jokic",0,12
"1641","kyle",24,"Victor Oladipo",0,1
"1642","kyle",24,"Chris Paul",23,5
"1643","kyle",24,"Rudy Gobert",0,11
"1644","kyle",24,"Draymond Green",0,3
"1645","kyle",24,"Eric Bledsoe",32,0
"1646","kyle",24,"Nikola Vucevic",0,4
"1647","kyle",24,"Caris LeVert",0,12
"1648","kyle",24,"Enes Kanter",0,11
"1649","kyle",24,"Domantas Sabonis",0,12
"1650","kyle",24,"Dennis Schroder",16,11
"1651","kyle",24,"Josh Richardson",0,12
"1652","kyle",25,"Kevin Durant",0,12
"1653","kyle",25,"Nikola Jokic",54,11
"1654","kyle",25,"Victor Oladipo",33,1
"1655","kyle",25,"Chris Paul",0,12
"1656","kyle",25,"Rudy Gobert",38,11
"1657","kyle",25,"Draymond Green",0,3
"1658","kyle",25,"Eric Bledsoe",0,0
"1659","kyle",25,"Nikola Vucevic",39,4
"1660","kyle",25,"Caris LeVert",18,5
"1661","kyle",25,"Enes Kanter",0,11
"1662","kyle",25,"Domantas Sabonis",26,6
"1663","kyle",25,"Dennis Schroder",0,12
"1664","kyle",25,"Josh Richardson",12,2
"1665","kyle",26,"Kevin Durant",45,11
"1666","kyle",26,"Nikola Jokic",0,12
"1667","kyle",26,"Victor Oladipo",0,12
"1668","kyle",26,"Chris Paul",22,5
"1669","kyle",26,"Rudy Gobert",0,12
"1670","kyle",26,"Draymond Green",0,3
"1671","kyle",26,"Eric Bledsoe",20,0
"1672","kyle",26,"Nikola Vucevic",0,4
"1673","kyle",26,"Caris LeVert",-3,1
"1674","kyle",26,"Enes Kanter",21,11
"1675","kyle",26,"Domantas Sabonis",0,6
"1676","kyle",26,"Dennis Schroder",16,11
"1677","kyle",26,"Josh Richardson",25,2
"1678","kyle",27,"Kevin Durant",0,12
"1679","kyle",27,"Nikola Jokic",28,11
"1680","kyle",27,"Victor Oladipo",24,1
"1681","kyle",27,"Chris Paul",36,5
"1682","kyle",27,"Rudy Gobert",0,12
"1683","kyle",27,"Draymond Green",0,12
"1684","kyle",27,"Eric Bledsoe",28,0
"1685","kyle",27,"Nikola Vucevic",33,4
"1686","kyle",27,"Caris LeVert",0,12
"1687","kyle",27,"Enes Kanter",23,11
"1688","kyle",27,"Domantas Sabonis",15,3
"1689","kyle",27,"Josh Richardson",0,12
"1690","kyle",27,"Evan Fournier",13,6
"1691","kyle",28,"Kevin Durant",43,2
"1692","kyle",28,"Nikola Jokic",0,12
"1693","kyle",28,"Victor Oladipo",0,12
"1694","kyle",28,"Chris Paul",0,12
"1695","kyle",28,"Rudy Gobert",35,11
"1696","kyle",28,"Draymond Green",21,6
"1697","kyle",28,"Eric Bledsoe",0,12
"1698","kyle",28,"Nikola Vucevic",23,4
"1699","kyle",28,"Caris LeVert",11,1
"1700","kyle",28,"Enes Kanter",0,12
"1701","kyle",28,"Domantas Sabonis",0,3
"1702","kyle",28,"Josh Richardson",17,11
"1703","kyle",28,"Evan Fournier",21,5
"1704","kyle",29,"Kevin Durant",29,2
"1705","kyle",29,"Nikola Jokic",27,4
"1706","kyle",29,"Victor Oladipo",0,12
"1707","kyle",29,"Chris Paul",27,5
"1708","kyle",29,"Rudy Gobert",0,11
"1709","kyle",29,"Draymond Green",0,6
"1710","kyle",29,"Eric Bledsoe",0,12
"1711","kyle",29,"Nikola Vucevic",0,12
"1712","kyle",29,"Enes Kanter",0,12
"1713","kyle",29,"Domantas Sabonis",0,3
"1714","kyle",29,"Josh Richardson",0,11
"1715","kyle",29,"Evan Fournier",0,12
"1716","kyle",29,"Quinn Cook",16,0
"1717","kyle",30,"Kevin Durant",0,12
"1718","kyle",30,"Nikola Jokic",0,12
"1719","kyle",30,"Victor Oladipo",0,12
"1720","kyle",30,"Chris Paul",0,12
"1721","kyle",30,"Rudy Gobert",26,11
"1722","kyle",30,"Draymond Green",0,12
"1723","kyle",30,"Eric Bledsoe",26,5
"1724","kyle",30,"Nikola Vucevic",37,4
"1725","kyle",30,"Enes Kanter",19,11
"1726","kyle",30,"Domantas Sabonis",0,3
"1727","kyle",30,"Josh Richardson",13,2
"1728","kyle",30,"Evan Fournier",1,6
"1729","kyle",30,"Quinn Cook",0,12
"1730","kyle",31,"Kevin Durant",19,2
"1731","kyle",31,"Nikola Jokic",34,4
"1732","kyle",31,"Victor Oladipo",0,12
"1733","kyle",31,"Chris Paul",29,0
"1734","kyle",31,"Rudy Gobert",0,12
"1735","kyle",31,"Draymond Green",5,6
"1736","kyle",31,"Eric Bledsoe",0,11
"1737","kyle",31,"Nikola Vucevic",0,12
"1738","kyle",31,"Enes Kanter",0,11
"1739","kyle",31,"Domantas Sabonis",0,11
"1740","kyle",31,"Josh Richardson",0,12
"1741","kyle",31,"Quinn Cook",10,5
"1742","kyle",31,"Kevon Looney",16,3
"1743","kyle",32,"Kevin Durant",0,12
"1744","kyle",32,"Nikola Jokic",0,4
"1745","kyle",32,"Victor Oladipo",9,5
"1746","kyle",32,"Chris Paul",0,12
"1747","kyle",32,"Rudy Gobert",16,11
"1748","kyle",32,"Draymond Green",0,6
"1749","kyle",32,"Eric Bledsoe",40,0
"1750","kyle",32,"Nikola Vucevic",0,12
"1751","kyle",32,"Enes Kanter",12,11
"1752","kyle",32,"Domantas Sabonis",24,3
"1753","kyle",32,"Josh Richardson",28,2
"1754","kyle",32,"Quinn Cook",0,12
"1755","kyle",32,"Kevon Looney",0,12
"1756","kyle",33,"Kevin Durant",24,2
"1757","kyle",33,"Nikola Jokic",34,4
"1758","kyle",33,"Victor Oladipo",3,1
"1759","kyle",33,"Chris Paul",29,0
"1760","kyle",33,"Rudy Gobert",30,11
"1761","kyle",33,"Eric Bledsoe",0,12
"1762","kyle",33,"Nikola Vucevic",43,11
"1763","kyle",33,"Enes Kanter",0,12
"1764","kyle",33,"Domantas Sabonis",33,3
"1765","kyle",33,"Josh Richardson",0,12
"1766","kyle",33,"Quinn Cook",18,5
"1767","kyle",33,"Kevon Looney",5,11
"1768","kyle",33,"Kyle Kuzma",7,6
"1769","kyle",34,"Kevin Durant",30,2
"1770","kyle",34,"Nikola Jokic",0,12
"1771","kyle",34,"Victor Oladipo",0,12
"1772","kyle",34,"Chris Paul",0,0
"1773","kyle",34,"Rudy Gobert",0,11
"1774","kyle",34,"Eric Bledsoe",0,12
"1775","kyle",34,"Nikola Vucevic",45,11
"1776","kyle",34,"Enes Kanter",34,4
"1777","kyle",34,"Domantas Sabonis",0,12
"1778","kyle",34,"Josh Richardson",38,1
"1779","kyle",34,"Quinn Cook",22,5
"1780","kyle",34,"Kevon Looney",10,6
"1781","kyle",34,"Kyle Kuzma",14,3
"1782","kyle",35,"Kevin Durant",0,12
"1783","kyle",35,"Nikola Jokic",20,4
"1784","kyle",35,"Victor Oladipo",0,1
"1785","kyle",35,"Chris Paul",0,12
"1786","kyle",35,"Rudy Gobert",21,11
"1787","kyle",35,"Eric Bledsoe",31,0
"1788","kyle",35,"Nikola Vucevic",0,11
"1789","kyle",35,"Enes Kanter",0,12
"1790","kyle",35,"Domantas Sabonis",34,3
"1791","kyle",35,"Josh Richardson",0,12
"1792","kyle",35,"Quinn Cook",0,12
"1793","kyle",35,"Danilo Gallinari",0,2
"1794","kyle",35,"Kent Bazemore",17,5
"1795","kyle",36,"Kevin Durant",0,2
"1796","kyle",36,"Nikola Jokic",0,12
"1797","kyle",36,"Victor Oladipo",0,5
"1798","kyle",36,"Chris Paul",0,12
"1799","kyle",36,"Rudy Gobert",0,11
"1800","kyle",36,"Eric Bledsoe",0,0
"1801","kyle",36,"Nikola Vucevic",27,11
"1802","kyle",36,"Enes Kanter",18,4
"1803","kyle",36,"Domantas Sabonis",0,12
"1804","kyle",36,"Josh Richardson",11,1
"1805","kyle",36,"Quinn Cook",0,12
"1806","kyle",36,"Kent Bazemore",0,12
"1807","kyle",36,"Robert Covington",0,12
"1808","kyle",37,"Kevin Durant",36,2
"1809","kyle",37,"Nikola Jokic",19,11
"1810","kyle",37,"Victor Oladipo",0,12
"1811","kyle",37,"Chris Paul",20,0
"1812","kyle",37,"Rudy Gobert",32,11
"1813","kyle",37,"Eric Bledsoe",21,5
"1814","kyle",37,"Nikola Vucevic",0,12
"1815","kyle",37,"Enes Kanter",14,4
"1816","kyle",37,"Domantas Sabonis",20,3
"1817","kyle",37,"Josh Richardson",0,12
"1818","kyle",37,"Quinn Cook",13,11
"1819","kyle",37,"Kent Bazemore",14,1
"1820","kyle",37,"Robert Covington",18,6
"1821","kyle",38,"Kevin Durant",0,2
"1822","kyle",38,"Nikola Jokic",0,11
"1823","kyle",38,"Victor Oladipo",0,12
"1824","kyle",38,"Chris Paul",0,0
"1825","kyle",38,"Rudy Gobert",0,11
"1826","kyle",38,"Eric Bledsoe",0,5
"1827","kyle",38,"Nikola Vucevic",0,12
"1828","kyle",38,"Enes Kanter",0,4
"1829","kyle",38,"Domantas Sabonis",0,3
"1830","kyle",38,"Josh Richardson",0,12
"1831","kyle",38,"Quinn Cook",0,11
"1832","kyle",38,"Kent Bazemore",0,1
"1833","kyle",38,"Robert Covington",0,6
"1834","kyle",39,"Kevin Durant",48,3
"1835","kyle",39,"Nikola Jokic",28,11
"1836","kyle",39,"Victor Oladipo",0,12
"1837","kyle",39,"Chris Paul",22,0
"1838","kyle",39,"Rudy Gobert",20,11
"1839","kyle",39,"Eric Bledsoe",17,5
"1840","kyle",39,"Nikola Vucevic",18,11
"1841","kyle",39,"Enes Kanter",35,4
"1842","kyle",39,"Domantas Sabonis",29,12
"1843","kyle",39,"Josh Richardson",32,2
"1844","kyle",39,"Quinn Cook",17,12
"1845","kyle",39,"Kent Bazemore",4,1
"1846","kyle",39,"Robert Covington",25,6
"1847","kyle",40,"Kevin Durant",49,2
"1848","kyle",40,"Nikola Jokic",11,11
"1849","kyle",40,"Victor Oladipo",0,1
"1850","kyle",40,"Chris Paul",0,0
"1851","kyle",40,"Rudy Gobert",0,11
"1852","kyle",40,"Eric Bledsoe",30,5
"1853","kyle",40,"Nikola Vucevic",0,12
"1854","kyle",40,"Enes Kanter",0,4
"1855","kyle",40,"Domantas Sabonis",0,12
"1856","kyle",40,"Josh Richardson",0,12
"1857","kyle",40,"Quinn Cook",10,11
"1858","kyle",40,"Kent Bazemore",0,12
"1859","kyle",40,"Robert Covington",11,6
"1860","kyle",41,"Kevin Durant",0,12
"1861","kyle",41,"Nikola Jokic",0,12
"1862","kyle",41,"Victor Oladipo",0,12
"1863","kyle",41,"Chris Paul",0,0
"1864","kyle",41,"Rudy Gobert",36,11
"1865","kyle",41,"Eric Bledsoe",0,12
"1866","kyle",41,"Nikola Vucevic",55,11
"1867","kyle",41,"Enes Kanter",38,4
"1868","kyle",41,"Domantas Sabonis",0,12
"1869","kyle",41,"Josh Richardson",13,1
"1870","kyle",41,"Quinn Cook",0,11
"1871","kyle",41,"Kent Bazemore",30,5
"1872","kyle",41,"Robert Covington",0,12
"1873","kyle",42,"Kevin Durant",55,2
"1874","kyle",42,"Nikola Jokic",0,12
"1875","kyle",42,"Victor Oladipo",0,1
"1876","kyle",42,"Chris Paul",0,0
"1877","kyle",42,"Rudy Gobert",23,4
"1878","kyle",42,"Eric Bledsoe",17,5
"1879","kyle",42,"Nikola Vucevic",40,11
"1880","kyle",42,"Enes Kanter",0,12
"1881","kyle",42,"Domantas Sabonis",26,3
"1882","kyle",42,"Josh Richardson",0,12
"1883","kyle",42,"Quinn Cook",16,11
"1884","kyle",42,"Robert Covington",39,6
"1885","kyle",42,"Otto Porter Jr.",24,11
"1886","kyle",43,"Kevin Durant",0,12
"1887","kyle",43,"Nikola Jokic",22,4
"1888","kyle",43,"Victor Oladipo",0,1
"1889","kyle",43,"Chris Paul",0,0
"1890","kyle",43,"Rudy Gobert",0,12
"1891","kyle",43,"Eric Bledsoe",0,12
"1892","kyle",43,"Nikola Vucevic",0,11
"1893","kyle",43,"Enes Kanter",30,11
"1894","kyle",43,"Domantas Sabonis",33,3
"1895","kyle",43,"Josh Richardson",32,2
"1896","kyle",43,"Robert Covington",0,12
"1897","kyle",43,"Otto Porter Jr.",0,12
"1898","kyle",43,"John Collins",19,6
"1899","kyle",44,"Kevin Durant",0,12
"1900","kyle",44,"Nikola Jokic",0,12
"1901","kyle",44,"Victor Oladipo",0,12
"1902","kyle",44,"Chris Paul",0,0
"1903","kyle",44,"Rudy Gobert",46,4
"1904","kyle",44,"Eric Bledsoe",19,5
"1905","kyle",44,"Nikola Vucevic",36,11
"1906","kyle",44,"Enes Kanter",17,11
"1907","kyle",44,"Domantas Sabonis",0,12
"1908","kyle",44,"Josh Richardson",0,12
"1909","kyle",44,"Robert Covington",32,2
"1910","kyle",44,"Otto Porter Jr.",9,6
"1911","kyle",44,"John Collins",16,3
"1912","kyle",45,"Kevin Durant",53,6
"1913","kyle",45,"Nikola Jokic",0,12
"1914","kyle",45,"Victor Oladipo",0,1
"1915","kyle",45,"Chris Paul",0,11
"1916","kyle",45,"Rudy Gobert",0,4
"1917","kyle",45,"Eric Bledsoe",0,5
"1918","kyle",45,"Nikola Vucevic",0,11
"1919","kyle",45,"Enes Kanter",0,11
"1920","kyle",45,"Domantas Sabonis",31,3
"1921","kyle",45,"Josh Richardson",0,12
"1922","kyle",45,"Robert Covington",0,12
"1923","kyle",45,"Otto Porter Jr.",0,12
"1924","kyle",45,"John Collins",0,12
"1925","kyle",46,"Kevin Durant",0,11
"1926","kyle",46,"Nikola Jokic",29,11
"1927","kyle",46,"Victor Oladipo",0,12
"1928","kyle",46,"Chris Paul",24,0
"1929","kyle",46,"Rudy Gobert",43,4
"1930","kyle",46,"Eric Bledsoe",0,5
"1931","kyle",46,"Nikola Vucevic",37,11
"1932","kyle",46,"Enes Kanter",0,12
"1933","kyle",46,"Domantas Sabonis",0,12
"1934","kyle",46,"Josh Richardson",18,2
"1935","kyle",46,"Robert Covington",0,12
"1936","kyle",46,"John Collins",27,3
"1937","kyle",46,"Spencer Dinwiddie",10,1
"1938","kyle",47,"Kevin Durant",35,6
"1939","kyle",47,"Nikola Jokic",0,12
"1940","kyle",47,"Victor Oladipo",0,1
"1941","kyle",47,"Chris Paul",26,0
"1942","kyle",47,"Rudy Gobert",0,12
"1943","kyle",47,"Eric Bledsoe",36,5
"1944","kyle",47,"Nikola Vucevic",0,12
"1945","kyle",47,"Enes Kanter",13,4
"1946","kyle",47,"Domantas Sabonis",13,3
"1947","kyle",47,"Josh Richardson",0,12
"1948","kyle",47,"Robert Covington",30,2
"1949","kyle",47,"John Collins",0,12
"1950","kyle",47,"Spencer Dinwiddie",8,11
"1951","kyle",48,"Kevin Durant",0,6
"1952","kyle",48,"Nikola Jokic",0,12
"1953","kyle",48,"Victor Oladipo",0,1
"1954","kyle",48,"Chris Paul",0,0
"1955","kyle",48,"Rudy Gobert",37,4
"1956","kyle",48,"Eric Bledsoe",0,5
"1957","kyle",48,"Nikola Vucevic",0,11
"1958","kyle",48,"Enes Kanter",0,11
"1959","kyle",48,"Domantas Sabonis",0,12
"1960","kyle",48,"Josh Richardson",7,2
"1961","kyle",48,"Robert Covington",0,12
"1962","kyle",48,"John Collins",0,12
"1963","kyle",48,"Spencer Dinwiddie",0,12
"1964","kyle",49,"Kevin Durant",38,2
"1965","kyle",49,"Nikola Jokic",47,11
"1966","kyle",49,"Victor Oladipo",0,12
"1967","kyle",49,"Chris Paul",12,0
"1968","kyle",49,"Rudy Gobert",0,11
"1969","kyle",49,"Eric Bledsoe",0,5
"1970","kyle",49,"Nikola Vucevic",0,12
"1971","kyle",49,"Enes Kanter",27,4
"1972","kyle",49,"Domantas Sabonis",0,12
"1973","kyle",49,"Josh Richardson",0,12
"1974","kyle",49,"Robert Covington",27,6
"1975","kyle",49,"John Collins",34,3
"1976","kyle",49,"Danilo Gallinari",27,11
"1977","kyle",50,"Kevin Durant",0,12
"1978","kyle",50,"Nikola Jokic",0,12
"1979","kyle",50,"Victor Oladipo",0,1
"1980","kyle",50,"Chris Paul",0,0
"1981","kyle",50,"Rudy Gobert",36,4
"1982","kyle",50,"Eric Bledsoe",0,5
"1983","kyle",50,"Nikola Vucevic",25,11
"1984","kyle",50,"Enes Kanter",0,11
"1985","kyle",50,"Domantas Sabonis",22,3
"1986","kyle",50,"Josh Richardson",3,2
"1987","kyle",50,"Robert Covington",0,6
"1988","kyle",50,"John Collins",0,12
"1989","kyle",50,"Danilo Gallinari",0,12
"1990","kyle",51,"Kevin Durant",41,2
"1991","kyle",51,"Nikola Jokic",26,4
"1992","kyle",51,"Victor Oladipo",0,12
"1993","kyle",51,"Chris Paul",0,5
"1994","kyle",51,"Rudy Gobert",0,12
"1995","kyle",51,"Eric Bledsoe",35,0
"1996","kyle",51,"Nikola Vucevic",34,11
"1997","kyle",51,"Enes Kanter",0,11
"1998","kyle",51,"Domantas Sabonis",0,12
"1999","kyle",51,"Robert Covington",28,6
"2000","kyle",51,"John Collins",32,3
"2001","kyle",51,"Danilo Gallinari",13,11
"2002","kyle",51,"Lauri Markkanen",0,12
"2003","kyle",52,"Kevin Durant",0,2
"2004","kyle",52,"Nikola Jokic",0,11
"2005","kyle",52,"Victor Oladipo",0,12
"2006","kyle",52,"Chris Paul",6,5
"2007","kyle",52,"Rudy Gobert",13,11
"2008","kyle",52,"Eric Bledsoe",0,0
"2009","kyle",52,"Nikola Vucevic",0,11
"2010","kyle",52,"Enes Kanter",23,4
"2011","kyle",52,"Domantas Sabonis",0,12
"2012","kyle",52,"Robert Covington",0,6
"2013","kyle",52,"John Collins",0,3
"2014","kyle",52,"Danilo Gallinari",0,12
"2015","kyle",52,"Lauri Markkanen",0,12
"2016","kyle",53,"Kevin Durant",10,2
"2017","kyle",53,"Nikola Jokic",25,11
"2018","kyle",53,"Victor Oladipo",0,11
"2019","kyle",53,"Chris Paul",0,12
"2020","kyle",53,"Rudy Gobert",0,11
"2021","kyle",53,"Eric Bledsoe",20,0
"2022","kyle",53,"Nikola Vucevic",24,4
"2023","kyle",53,"Enes Kanter",0,12
"2024","kyle",53,"Domantas Sabonis",0,3
"2025","kyle",53,"Robert Covington",0,12
"2026","kyle",53,"John Collins",0,12
"2027","kyle",53,"Danilo Gallinari",0,12
"2028","kyle",53,"Lauri Markkanen",38,6
"2029","kyle",54,"Kevin Durant",0,12
"2030","kyle",54,"Nikola Jokic",38,11
"2031","kyle",54,"Victor Oladipo",0,1
"2032","kyle",54,"Rudy Gobert",0,12
"2033","kyle",54,"Eric Bledsoe",0,12
"2034","kyle",54,"Nikola Vucevic",0,12
"2035","kyle",54,"Domantas Sabonis",21,3
"2036","kyle",54,"Robert Covington",0,2
"2037","kyle",54,"John Collins",50,6
"2038","kyle",54,"Danilo Gallinari",16,11
"2039","kyle",54,"Lauri Markkanen",5,11
"2040","kyle",54,"Damian Lillard",33,0
"2041","kyle",54,"De'Aaron Fox",24,5
"2042","kyle",55,"Kevin Durant",0,12
"2043","kyle",55,"Nikola Jokic",0,11
"2044","kyle",55,"Victor Oladipo",0,11
"2045","kyle",55,"Rudy Gobert",25,11
"2046","kyle",55,"Eric Bledsoe",5,0
"2047","kyle",55,"Nikola Vucevic",0,12
"2048","kyle",55,"Domantas Sabonis",0,3
"2049","kyle",55,"Robert Covington",0,2
"2050","kyle",55,"John Collins",0,6
"2051","kyle",55,"Danilo Gallinari",0,12
"2052","kyle",55,"Lauri Markkanen",0,12
"2053","kyle",55,"Damian Lillard",0,12
"2054","kyle",55,"De'Aaron Fox",0,12
"2055","kyle",56,"Kevin Durant",29,6
"2056","kyle",56,"Nikola Jokic",42,11
"2057","kyle",56,"Victor Oladipo",0,12
"2058","kyle",56,"Rudy Gobert",25,11
"2059","kyle",56,"Eric Bledsoe",29,0
"2060","kyle",56,"Nikola Vucevic",23,4
"2061","kyle",56,"Domantas Sabonis",8,3
"2062","kyle",56,"Robert Covington",9,2
"2063","kyle",56,"John Collins",0,12
"2064","kyle",56,"Lauri Markkanen",10,11
"2065","kyle",56,"Damian Lillard",0,12
"2066","kyle",56,"De'Aaron Fox",37,5
"2067","kyle",56,"Shai Gilgeous-Alexander",25,1
"2068","kyle",57,"Kevin Durant",0,6
"2069","kyle",57,"Nikola Jokic",0,11
"2070","kyle",57,"Victor Oladipo",0,1
"2071","kyle",57,"Rudy Gobert",0,11
"2072","kyle",57,"Eric Bledsoe",0,12
"2073","kyle",57,"Nikola Vucevic",0,4
"2074","kyle",57,"Domantas Sabonis",0,3
"2075","kyle",57,"Robert Covington",0,12
"2076","kyle",57,"John Collins",0,12
"2077","kyle",57,"Lauri Markkanen",0,11
"2078","kyle",57,"Damian Lillard",21,0
"2079","kyle",57,"De'Aaron Fox",0,12
"2080","kyle",57,"Shai Gilgeous-Alexander",9,5
"2081","kyle",58,"Kevin Durant",28,6
"2082","kyle",58,"Nikola Jokic",0,12
"2083","kyle",58,"Victor Oladipo",19,1
"2084","kyle",58,"Rudy Gobert",30,4
"2085","kyle",58,"Eric Bledsoe",34,11
"2086","kyle",58,"Nikola Vucevic",0,12
"2087","kyle",58,"Domantas Sabonis",15,11
"2088","kyle",58,"Robert Covington",14,2
"2089","kyle",58,"John Collins",23,3
"2090","kyle",58,"Lauri Markkanen",0,12
"2091","kyle",58,"Damian Lillard",10,0
"2092","kyle",58,"De'Aaron Fox",16,5
"2093","kyle",58,"Jeremy Lamb",8,11
"2094","kyle",59,"Kevin Durant",0,6
"2095","kyle",59,"Nikola Jokic",0,12
"2096","kyle",59,"Victor Oladipo",0,1
"2097","kyle",59,"Rudy Gobert",0,12
"2098","kyle",59,"Eric Bledsoe",0,11
"2099","kyle",59,"Nikola Vucevic",34,4
"2100","kyle",59,"Domantas Sabonis",0,11
"2101","kyle",59,"Robert Covington",0,12
"2102","kyle",59,"John Collins",0,11
"2103","kyle",59,"Lauri Markkanen",8,3
"2104","kyle",59,"Damian Lillard",0,0
"2105","kyle",59,"De'Aaron Fox",0,5
"2106","kyle",59,"Jeremy Lamb",0,12
"2107","kyle",60,"Kevin Durant",33,2
"2108","kyle",60,"Nikola Jokic",43,4
"2109","kyle",60,"Victor Oladipo",21,1
"2110","kyle",60,"Rudy Gobert",0,12
"2111","kyle",60,"Eric Bledsoe",14,11
"2112","kyle",60,"Nikola Vucevic",0,12
"2113","kyle",60,"Domantas Sabonis",25,3
"2114","kyle",60,"Robert Covington",0,12
"2115","kyle",60,"John Collins",13,6
"2116","kyle",60,"Damian Lillard",33,0
"2117","kyle",60,"De'Aaron Fox",32,5
"2118","kyle",60,"Jeremy Lamb",17,11
"2119","kyle",60,"Larry Nance Jr.",35,11
"2120","kyle",61,"Kevin Durant",0,12
"2121","kyle",61,"Nikola Jokic",0,12
"2122","kyle",61,"Victor Oladipo",0,1
"2123","kyle",61,"Rudy Gobert",28,4
"2124","kyle",61,"Eric Bledsoe",0,12
"2125","kyle",61,"Nikola Vucevic",34,11
"2126","kyle",61,"Domantas Sabonis",0,11
"2127","kyle",61,"Robert Covington",8,2
"2128","kyle",61,"John Collins",0,6
"2129","kyle",61,"Damian Lillard",0,0
"2130","kyle",61,"De'Aaron Fox",0,12
"2131","kyle",61,"Jeremy Lamb",12,5
"2132","kyle",61,"Larry Nance Jr.",0,12
"2133","kyle",62,"Kevin Durant",0,12
